Anger,Boredom,Disgust,Fear,Happiness,Emo_Neutral,Sadness,Aggressiv,Cheerful,Intoxicated,Nervous,Aff_Neutral,Tired,Disinterest,Normal,High Interest,Arousal,Valence,Filename
0.000004,0.000004,0.002809,0.000000,0.000000,0.000000,0.997182,0.113392,0.228773,0.286547,0.168193,0.123775,0.079321,0.092591,0.718971,0.188438,9.563409e-02,2.660402e-01,93_a_a.wav
0.000001,0.000000,0.001041,0.000000,0.000000,0.000000,0.998958,0.067006,0.101720,0.364911,0.298450,0.121263,0.046650,0.280661,0.502709,0.216630,1.835040e-01,3.686221e-01,93_b_a.wav
0.000037,0.000026,0.007469,0.000002,0.000008,0.000002,0.992456,0.079430,0.322811,0.165021,0.077479,0.144545,0.210714,0.045195,0.938292,0.016513,-2.334061e-02,1.686812e-01,94_a_q.wav
0.000186,0.000793,0.009458,0.000025,0.000143,0.000105,0.989290,0.074176,0.398315,0.123460,0.049193,0.106150,0.248707,0.020456,0.897854,0.081690,-9.559085e-02,9.507944e-02,95_a_q.wav
0.000006,0.000004,0.002911,0.000000,0.000003,0.000000,0.997075,0.121058,0.434523,0.148011,0.071180,0.102465,0.122764,0.043657,0.936541,0.019803,1.046217e-01,2.228076e-01,96_a_a.wav
0.000030,0.000021,0.006744,0.000001,0.000012,0.000001,0.993190,0.113988,0.391856,0.310005,0.045900,0.073345,0.064906,0.031779,0.883095,0.085126,7.660120e-02,1.832599e-01,96_b_a.wav
0.000036,0.000027,0.007560,0.000002,0.000024,0.000001,0.992351,0.133639,0.427157,0.140305,0.070553,0.132542,0.095805,0.014168,0.967251,0.018581,1.552410e-02,1.405212e-01,96_c_a.wav
0.000120,0.000160,0.018890,0.000011,0.000004,0.000009,0.980806,0.142920,0.329837,0.251106,0.065153,0.108408,0.102576,0.083413,0.900012,0.016575,6.529001e-02,2.664129e-01,97_a_q.wav
0.000007,0.000002,0.001770,0.000000,0.000005,0.000000,0.998215,0.060460,0.325542,0.137396,0.074291,0.087352,0.314959,0.050797,0.737820,0.211383,1.453465e-02,1.466280e-01,98_a_q.wav
0.000035,0.000008,0.002181,0.000005,0.000026,0.000005,0.997741,0.036790,0.305953,0.086972,0.064817,0.067528,0.437940,0.056761,0.913343,0.029897,-1.467165e-01,2.550188e-02,98_b_q.wav
0.000048,0.000009,0.491677,0.000003,0.000005,0.000001,0.508257,0.028077,0.069326,0.852889,0.007387,0.036980,0.005340,0.030417,0.920334,0.049249,2.736072e-01,2.378765e-01,99_a_a.wav
0.000116,0.000017,0.675700,0.000005,0.000066,0.000001,0.324095,0.180091,0.337368,0.284629,0.030461,0.124825,0.042626,0.007303,0.984795,0.007902,2.894376e-01,1.464092e-01,99_b_a.wav
0.000027,0.000016,0.005760,0.000001,0.000014,0.000005,0.994177,0.125313,0.382733,0.159605,0.052469,0.177215,0.102665,0.016209,0.944895,0.038896,2.928635e-02,8.262396e-02,9_a_q.wav
